name,owner,language,stargazers_count,forks_count,html_url,open_issues_count,watchers_count,created_at,updated_at,license,homepage
jellyfin,jellyfin,C#,41059,3664,https://github.com/jellyfin/jellyfin,519,41059,2018-12-09T06:36:45Z,2025-07-01T08:07:13Z,GNU General Public License v2.0,https://jellyfin.org
ailearning,apachecn,Python,41055,11574,https://github.com/apachecn/ailearning,2,41055,2017-02-25T08:53:02Z,2025-07-01T07:37:45Z,Other,http://ailearning.apachecn.org/
ColossalAI,hpcaitech,Python,41006,4523,https://github.com/hpcaitech/ColossalAI,472,41006,2021-10-28T16:19:44Z,2025-07-01T08:13:50Z,Apache License 2.0,https://www.colossalai.org
cobra,spf13,Go,40981,2957,https://github.com/spf13/cobra,318,40981,2013-09-03T20:40:26Z,2025-07-01T07:08:41Z,Apache License 2.0,https://cobra.dev
uni-app,dcloudio,JavaScript,40928,3697,https://github.com/dcloudio/uni-app,726,40928,2018-07-12T08:52:39Z,2025-07-01T07:56:38Z,Apache License 2.0,https://uniapp.dcloud.io
iina,iina,Swift,40908,2641,https://github.com/iina/iina,1802,40908,2016-12-19T07:18:45Z,2025-07-01T07:13:51Z,GNU General Public License v3.0,https://iina.io
nw.js,nwjs,JavaScript,40889,3878,https://github.com/nwjs/nw.js,924,40889,2012-01-04T06:21:10Z,2025-07-01T07:51:08Z,MIT License,https://nwjs.io
Flowise,FlowiseAI,TypeScript,40878,20928,https://github.com/FlowiseAI/Flowise,597,40878,2023-03-31T12:23:09Z,2025-07-01T08:10:17Z,Other,https://flowiseai.com
styled-components,styled-components,TypeScript,40831,2506,https://github.com/styled-components/styled-components,321,40831,2016-08-16T06:41:32Z,2025-06-30T19:48:15Z,MIT License,https://styled-components.com
airflow,apache,Python,40791,15253,https://github.com/apache/airflow,1475,40791,2015-04-13T18:04:58Z,2025-07-01T08:15:13Z,Apache License 2.0,https://airflow.apache.org/
spotube,KRTirtho,Dart,40724,1732,https://github.com/KRTirtho/spotube,803,40724,2021-02-14T03:17:58Z,2025-07-01T07:26:34Z,Other,https://spotube.krtirtho.dev/
tldraw,tldraw,TypeScript,40608,2574,https://github.com/tldraw/tldraw,302,40608,2021-05-09T11:48:37Z,2025-07-01T08:15:37Z,Other,https://tldraw.dev
vuetify,vuetifyjs,TypeScript,40576,7047,https://github.com/vuetifyjs/vuetify,688,40576,2016-09-12T00:39:35Z,2025-07-01T03:38:58Z,MIT License,https://vuetifyjs.com
ruff,astral-sh,Rust,40477,1414,https://github.com/astral-sh/ruff,1544,40477,2022-08-09T17:17:44Z,2025-07-01T08:12:13Z,MIT License,https://docs.astral.sh/ruff
hexo,hexojs,TypeScript,40472,4937,https://github.com/hexojs/hexo,89,40472,2012-09-23T15:17:08Z,2025-07-01T07:58:42Z,MIT License,https://hexo.io
black,psf,Python,40430,2596,https://github.com/psf/black,371,40430,2018-03-14T19:54:45Z,2025-07-01T03:15:55Z,MIT License,https://black.readthedocs.io/en/stable/
bevy,bevyengine,Rust,40350,3972,https://github.com/bevyengine/bevy,2842,40350,2020-01-18T21:13:55Z,2025-07-01T08:03:14Z,Apache License 2.0,https://bevy.org
fastlane,fastlane,Ruby,40306,5897,https://github.com/fastlane/fastlane,884,40306,2014-12-02T17:00:38Z,2025-07-01T03:18:03Z,MIT License,https://fastlane.tools
Made-With-ML,GokuMohandas,Jupyter Notebook,40285,6282,https://github.com/GokuMohandas/Made-With-ML,20,40285,2018-11-05T03:44:27Z,2025-07-01T07:36:12Z,MIT License,https://madewithml.com
streamlit,streamlit,Python,40169,3543,https://github.com/streamlit/streamlit,1205,40169,2019-08-24T00:14:52Z,2025-07-01T07:20:52Z,Apache License 2.0,https://streamlit.io
freqtrade,freqtrade,Python,40043,7966,https://github.com/freqtrade/freqtrade,45,40043,2017-05-17T23:48:53Z,2025-07-01T06:38:05Z,GNU General Public License v3.0,https://www.freqtrade.io
fanqiang,bannedbook,Kotlin,39972,7357,https://github.com/bannedbook/fanqiang,326,39972,2015-01-14T00:34:25Z,2025-07-01T07:38:36Z,,
awesome-compose,docker,HTML,39965,7459,https://github.com/docker/awesome-compose,268,39965,2020-02-13T08:51:42Z,2025-07-01T08:16:07Z,Creative Commons Zero v1.0 Universal,https://docs.docker.com/compose/
Pake,tw93,Rust,39939,7456,https://github.com/tw93/Pake,72,39939,2022-10-14T09:32:57Z,2025-07-01T08:10:49Z,MIT License,
TrafficMonitor,zhongyang219,C++,39792,3457,https://github.com/zhongyang219/TrafficMonitor,1156,39792,2017-07-30T02:51:17Z,2025-07-01T08:13:47Z,Other,
WeChatMsg,LC044,,39725,4328,https://github.com/LC044/WeChatMsg,25,39725,2023-01-11T05:03:49Z,2025-07-01T07:47:26Z,,
zig,ziglang,Zig,39700,2886,https://github.com/ziglang/zig,3635,39700,2015-08-06T00:51:28Z,2025-07-01T06:50:19Z,MIT License,https://ziglang.org
mitmproxy,mitmproxy,Python,39667,4233,https://github.com/mitmproxy/mitmproxy,355,39667,2010-02-16T04:10:13Z,2025-07-01T07:49:31Z,MIT License,https://mitmproxy.org
tabler,tabler,HTML,39651,4195,https://github.com/tabler/tabler,94,39651,2018-02-01T09:08:59Z,2025-07-01T03:57:39Z,MIT License,https://tabler.io
cli,cli,Go,39626,6707,https://github.com/cli/cli,832,39626,2019-10-03T15:24:53Z,2025-07-01T08:12:04Z,MIT License,https://cli.github.com
cheat.sh,chubin,Python,39570,1827,https://github.com/chubin/cheat.sh,139,39570,2017-05-07T21:40:56Z,2025-07-01T02:59:19Z,MIT License,https://cheat.sh/
chinese-independent-developer,1c7,,39514,3267,https://github.com/1c7/chinese-independent-developer,2,39514,2017-09-21T11:08:23Z,2025-07-01T06:02:23Z,,
pure-bash-bible,dylanaraps,Shell,39442,3519,https://github.com/dylanaraps/pure-bash-bible,62,39442,2018-06-13T01:39:33Z,2025-07-01T08:00:22Z,MIT License,
chakra-ui,chakra-ui,TypeScript,39313,3437,https://github.com/chakra-ui/chakra-ui,6,39313,2019-08-17T14:27:54Z,2025-07-01T07:29:28Z,MIT License,https://chakra-ui.com
bert,google-research,Python,39279,9686,https://github.com/google-research/bert,887,39279,2018-10-25T22:57:34Z,2025-07-01T08:03:29Z,Apache License 2.0,https://arxiv.org/abs/1810.04805
EasySpider,NaiboWang,JavaScript,39235,4810,https://github.com/NaiboWang/EasySpider,204,39235,2020-07-18T02:41:27Z,2025-07-01T08:11:57Z,GNU Affero General Public License v3.0,https://www.easyspider.net
php-src,php,C,39200,7897,https://github.com/php/php-src,1454,39200,2011-06-16T01:52:25Z,2025-07-01T03:23:34Z,Other,https://www.php.net
wrk,wg,C,39186,3006,https://github.com/wg/wrk,200,39186,2012-03-20T11:12:28Z,2025-07-01T07:52:31Z,Other,
50projects50days,bradtraversy,CSS,39186,9535,https://github.com/bradtraversy/50projects50days,21,39186,2020-11-16T14:39:01Z,2025-07-01T07:53:01Z,MIT License,
DeepSpeed,deepspeedai,Python,39157,4444,https://github.com/deepspeedai/DeepSpeed,1173,39157,2020-01-23T18:35:18Z,2025-07-01T07:43:30Z,Apache License 2.0,https://www.deepspeed.ai/
Deep-Learning-Papers-Reading-Roadmap,floodsung,Python,39090,7354,https://github.com/floodsung/Deep-Learning-Papers-Reading-Roadmap,91,39090,2016-10-14T11:49:48Z,2025-06-30T15:43:21Z,,
esbuild,evanw,Go,39044,1219,https://github.com/evanw/esbuild,569,39044,2016-06-14T16:08:50Z,2025-07-01T04:50:22Z,MIT License,https://esbuild.github.io/
materialize,Dogfalo,JavaScript,38933,4703,https://github.com/Dogfalo/materialize,795,38933,2014-09-12T19:35:38Z,2025-06-30T20:29:39Z,MIT License,https://materializecss.com
video.js,videojs,JavaScript,38892,7513,https://github.com/videojs/video.js,592,38892,2010-05-14T18:45:10Z,2025-07-01T04:41:26Z,Other,https://videojs.com
jsoncrack.com,AykutSarac,TypeScript,38887,2604,https://github.com/AykutSarac/jsoncrack.com,46,38887,2022-01-30T15:25:18Z,2025-07-01T08:14:04Z,Apache License 2.0,https://jsoncrack.com/
English-level-up-tips,byoungd,HTML,38827,4222,https://github.com/byoungd/English-level-up-tips,29,38827,2017-05-30T07:18:52Z,2025-07-01T04:32:34Z,,https://byoungd.github.io/English-level-up-tips/
gradio,gradio-app,Python,38819,2962,https://github.com/gradio-app/gradio,420,38819,2018-12-19T08:24:04Z,2025-07-01T08:08:23Z,Apache License 2.0,http://www.gradio.app
zod,colinhacks,TypeScript,38805,1516,https://github.com/colinhacks/zod,548,38805,2020-03-07T20:59:08Z,2025-07-01T08:05:46Z,MIT License,https://zod.dev
penpot,penpot,Clojure,38799,2027,https://github.com/penpot/penpot,476,38799,2015-12-29T22:09:07Z,2025-07-01T06:59:37Z,Mozilla Public License 2.0,https://penpot.app
FastChat,lm-sys,Python,38789,4724,https://github.com/lm-sys/FastChat,951,38789,2023-03-19T00:18:02Z,2025-07-01T06:38:17Z,Apache License 2.0,
GitHubDaily,GitHubDaily,,38755,4038,https://github.com/GitHubDaily/GitHubDaily,380,38755,2018-12-30T13:56:58Z,2025-07-01T08:02:33Z,,
zju-icicles,QSCTech,HTML,38731,9500,https://github.com/QSCTech/zju-icicles,10,38731,2016-06-28T16:17:32Z,2025-07-01T05:19:32Z,,https://qsctech.github.io/zju-icicles/
tidb,pingcap,Go,38648,5963,https://github.com/pingcap/tidb,5178,38648,2015-09-06T04:01:52Z,2025-07-01T07:50:56Z,Apache License 2.0,https://pingcap.com
slidev,slidevjs,TypeScript,38589,1593,https://github.com/slidevjs/slidev,149,38589,2021-04-24T01:25:23Z,2025-07-01T08:13:56Z,MIT License,https://sli.dev
fd,sharkdp,Rust,38544,901,https://github.com/sharkdp/fd,139,38544,2017-05-09T21:27:10Z,2025-07-01T07:22:27Z,Apache License 2.0,
awesome-remote-job,lukasz-madon,,38533,4166,https://github.com/lukasz-madon/awesome-remote-job,4,38533,2015-01-02T00:31:34Z,2025-07-01T08:13:46Z,,
Summer2025-Internships,SimplifyJobs,,38484,2946,https://github.com/SimplifyJobs/Summer2025-Internships,4,38484,2020-05-23T20:53:18Z,2025-07-01T07:27:12Z,,https://swelist.com/
vim,vim,Vim Script,38458,5710,https://github.com/vim/vim,1551,38458,2015-08-18T21:03:56Z,2025-07-01T08:14:13Z,Vim License,https://www.vim.org
gorm,go-gorm,Go,38434,4049,https://github.com/go-gorm/gorm,460,38434,2013-10-25T08:31:38Z,2025-07-01T07:33:39Z,MIT License,https://gorm.io
AI-For-Beginners,microsoft,Jupyter Notebook,38328,7231,https://github.com/microsoft/AI-For-Beginners,57,38328,2021-03-03T16:27:36Z,2025-07-01T08:12:27Z,MIT License,https://microsoft.github.io/AI-For-Beginners/
styleguide,google,HTML,38321,13012,https://github.com/google/styleguide,164,38321,2015-05-20T19:18:59Z,2025-07-01T08:08:54Z,Other,https://google.github.io/styleguide/
helix,helix-editor,Rust,38273,2898,https://github.com/helix-editor/helix,1156,38273,2020-06-01T04:26:56Z,2025-07-01T08:16:08Z,Mozilla Public License 2.0,https://helix-editor.com
curl,curl,C,38211,6754,https://github.com/curl/curl,39,38211,2010-03-18T22:32:22Z,2025-07-01T07:53:46Z,Other,https://curl.se/
pandoc,jgm,Haskell,38158,3564,https://github.com/jgm/pandoc,1128,38158,2010-03-20T20:34:23Z,2025-07-01T06:18:49Z,Other,https://pandoc.org
phaser,phaserjs,JavaScript,38113,7123,https://github.com/phaserjs/phaser,102,38113,2013-04-12T12:27:51Z,2025-07-01T04:53:01Z,MIT License,https://phaser.io
bark,suno-ai,Jupyter Notebook,38100,4528,https://github.com/suno-ai/bark,249,38100,2023-04-07T19:34:48Z,2025-07-01T06:46:33Z,MIT License,
quivr,QuivrHQ,Python,38075,3644,https://github.com/QuivrHQ/quivr,21,38075,2023-05-12T23:53:30Z,2025-07-01T06:59:26Z,Other,https://core.quivr.com
aria2,aria2,C++,38028,3724,https://github.com/aria2/aria2,1107,38028,2010-11-27T09:41:48Z,2025-07-01T07:31:21Z,GNU General Public License v2.0,https://aria2.github.io/
MPAndroidChart,PhilJay,Java,38027,9044,https://github.com/PhilJay/MPAndroidChart,2190,38027,2014-04-25T14:29:47Z,2025-07-01T04:43:31Z,Other,
chatgpt-on-wechat,zhayujie,Python,37956,9316,https://github.com/zhayujie/chatgpt-on-wechat,339,37956,2022-08-07T08:33:41Z,2025-07-01T07:47:49Z,MIT License,https://docs.link-ai.tech/cow
impress.js,impress,JavaScript,37953,6645,https://github.com/impress/impress.js,64,37953,2011-12-28T22:23:19Z,2025-07-01T05:24:13Z,MIT License,http://impress.js.org
tmux,tmux,C,37917,2214,https://github.com/tmux/tmux,70,37917,2015-06-03T23:32:55Z,2025-07-01T08:05:08Z,Other,
leveldb,google,C++,37801,8028,https://github.com/google/leveldb,361,37801,2014-08-27T21:17:52Z,2025-07-01T08:11:58Z,"BSD 3-Clause ""New"" or ""Revised"" License",
photoprism,photoprism,Go,37778,2101,https://github.com/photoprism/photoprism,435,37778,2018-01-27T12:00:15Z,2025-07-01T08:13:05Z,Other,https://www.photoprism.app
ray,ray-project,Python,37777,6541,https://github.com/ray-project/ray,2956,37777,2016-10-25T19:38:30Z,2025-07-01T08:01:32Z,Apache License 2.0,https://ray.io
free,freefq,,37765,5712,https://github.com/freefq/free,512,37765,2020-06-07T02:48:33Z,2025-07-01T08:05:44Z,,
preact,preactjs,JavaScript,37745,2007,https://github.com/preactjs/preact,152,37745,2015-09-11T02:40:18Z,2025-06-30T22:55:40Z,MIT License,https://preactjs.com
trpc,trpc,TypeScript,37727,1380,https://github.com/trpc/trpc,180,37727,2020-07-18T01:17:11Z,2025-07-01T05:49:37Z,MIT License,https://tRPC.io
upscayl,upscayl,TypeScript,37696,1738,https://github.com/upscayl/upscayl,59,37696,2022-07-30T17:19:20Z,2025-07-01T06:41:08Z,GNU Affero General Public License v3.0,https://upscayl.org
shellcheck,koalaman,Haskell,37624,1824,https://github.com/koalaman/shellcheck,1131,37624,2012-11-17T03:15:11Z,2025-07-01T06:46:46Z,GNU General Public License v3.0,https://www.shellcheck.net
Files,files-community,C#,37622,2355,https://github.com/files-community/Files,490,37622,2019-01-04T18:19:14Z,2025-07-01T07:27:12Z,MIT License,https://files.community
MinerU,opendatalab,Python,37608,3083,https://github.com/opendatalab/MinerU,122,37608,2024-02-29T08:52:34Z,2025-07-01T08:14:09Z,GNU Affero General Public License v3.0,https://mineru.net
RSSHub,DIYgod,TypeScript,37542,8265,https://github.com/DIYgod/RSSHub,365,37542,2018-04-02T14:43:21Z,2025-07-01T08:04:19Z,MIT License,https://docs.rsshub.app
ai-hedge-fund,virattt,Python,37525,6544,https://github.com/virattt/ai-hedge-fund,35,37525,2024-11-29T16:30:01Z,2025-07-01T08:14:15Z,,
MoneyPrinterTurbo,harry0703,Python,37435,5371,https://github.com/harry0703/MoneyPrinterTurbo,175,37435,2024-03-11T02:57:34Z,2025-07-01T08:08:21Z,MIT License,
daisyui,saadeghi,Svelte,37415,1478,https://github.com/saadeghi/daisyui,43,37415,2020-11-28T22:57:27Z,2025-07-01T07:10:02Z,MIT License,https://daisyui.com
Open-Assistant,LAION-AI,Python,37391,3275,https://github.com/LAION-AI/Open-Assistant,292,37391,2022-12-13T05:24:17Z,2025-07-01T06:56:40Z,Apache License 2.0,https://open-assistant.io
legado,gedoor,Kotlin,37371,4442,https://github.com/gedoor/legado,82,37371,2019-05-22T04:18:58Z,2025-07-01T08:08:30Z,GNU General Public License v3.0,
freecodecamp.cn,FreeCodeCampChina,CSS,37358,1381,https://github.com/FreeCodeCampChina/freecodecamp.cn,156,37358,2016-09-30T03:13:43Z,2025-07-01T05:01:51Z,Other,https://fcc.asia/
appsmith,appsmithorg,TypeScript,37349,4119,https://github.com/appsmithorg/appsmith,4390,37349,2020-06-30T04:07:36Z,2025-07-01T06:28:10Z,Apache License 2.0,https://www.appsmith.com
python-cheatsheet,gto76,Python,37324,6633,https://github.com/gto76/python-cheatsheet,22,37324,2018-01-25T04:16:53Z,2025-07-01T02:59:22Z,,https://gto76.github.io/python-cheatsheet/
logseq,logseq,Clojure,37286,2206,https://github.com/logseq/logseq,1341,37286,2020-05-23T00:06:06Z,2025-07-01T07:27:17Z,GNU Affero General Public License v3.0,https://logseq.com
ant-design-pro,ant-design,TypeScript,37248,8197,https://github.com/ant-design/ant-design-pro,218,37248,2017-08-25T10:40:44Z,2025-07-01T07:12:05Z,MIT License,https://pro.ant.design
tutorials,eugenp,Java,37182,54238,https://github.com/eugenp/tutorials,48,37182,2013-04-29T18:26:36Z,2025-07-01T03:10:44Z,MIT License,https://bit.ly/github-ls
novu,novuhq,TypeScript,37175,4048,https://github.com/novuhq/novu,242,37175,2021-08-26T15:22:44Z,2025-07-01T07:37:47Z,Other,https://novu.co
ccxt,ccxt,Python,37088,8019,https://github.com/ccxt/ccxt,1532,37088,2017-05-14T15:41:56Z,2025-07-01T07:41:10Z,MIT License,https://docs.ccxt.com
istio,istio,Go,37004,8008,https://github.com/istio/istio,534,37004,2016-11-18T23:57:21Z,2025-07-01T08:13:47Z,Apache License 2.0,https://istio.io
fiber,gofiber,Go,37003,1813,https://github.com/gofiber/fiber,106,37003,2020-01-16T03:59:20Z,2025-07-01T08:14:09Z,MIT License,https://gofiber.io
ChatTTS,2noise,Python,36986,4013,https://github.com/2noise/ChatTTS,61,36986,2024-05-27T18:26:49Z,2025-07-01T07:34:29Z,GNU Affero General Public License v3.0,https://2noise.com
plane,makeplane,TypeScript,36949,2416,https://github.com/makeplane/plane,527,36949,2022-11-19T12:55:01Z,2025-07-01T07:55:28Z,GNU Affero General Public License v3.0,http://plane.so
interview_internal_reference,0voice,Python,36930,9461,https://github.com/0voice/interview_internal_reference,32,36930,2019-06-10T06:54:19Z,2025-07-01T07:57:39Z,,
cal.com,calcom,TypeScript,36901,9845,https://github.com/calcom/cal.com,1335,36901,2021-03-22T13:47:42Z,2025-07-01T07:05:27Z,Other,https://cal.com
Awesome-Design-Tools,goabstract,JavaScript,36892,2135,https://github.com/goabstract/Awesome-Design-Tools,99,36892,2019-02-12T13:55:30Z,2025-07-01T08:13:48Z,MIT License,
GFPGAN,TencentARC,Python,36866,6121,https://github.com/TencentARC/GFPGAN,391,36866,2021-03-19T06:18:20Z,2025-07-01T07:52:56Z,Other,
aspnetcore,dotnet,C#,36823,10376,https://github.com/dotnet/aspnetcore,3848,36823,2014-03-11T06:09:42Z,2025-07-01T08:06:59Z,MIT License,https://asp.net
tesseract.js,naptha,JavaScript,36797,2312,https://github.com/naptha/tesseract.js,39,36797,2015-06-24T02:49:52Z,2025-07-01T08:00:24Z,Apache License 2.0,http://tesseract.projectnaptha.com/
docs,inkonchain,MDX,36794,408,https://github.com/inkonchain/docs,23,36794,2024-05-07T16:49:36Z,2025-07-01T05:45:44Z,,https://docs.inkonchain.com
node,inkonchain,Shell,36754,590,https://github.com/inkonchain/node,12,36754,2024-05-13T23:20:40Z,2025-07-01T05:45:18Z,MIT License,https://docs.inkonchain.com
insomnia,Kong,TypeScript,36663,2090,https://github.com/Kong/insomnia,727,36663,2016-04-23T03:54:26Z,2025-07-01T08:11:55Z,Apache License 2.0,https://insomnia.rest
taro,NervJS,TypeScript,36658,4849,https://github.com/NervJS/taro,1569,36658,2018-04-08T09:32:26Z,2025-07-01T06:15:49Z,Other,https://docs.taro.zone/
ink-kit,inkonchain,TypeScript,36656,401,https://github.com/inkonchain/ink-kit,2,36656,2024-11-04T16:32:17Z,2025-07-01T05:45:35Z,MIT License,https://ink-kit.inkonchain.com
winutil,ChrisTitusTech,PowerShell,36636,2007,https://github.com/ChrisTitusTech/winutil,168,36636,2022-04-28T02:25:19Z,2025-07-01T08:05:12Z,MIT License,
lapce,lapce,Rust,36607,1145,https://github.com/lapce/lapce,834,36607,2018-02-06T08:41:06Z,2025-07-01T07:34:58Z,Apache License 2.0,https://lap.dev/lapce/
system-design,karanpratapsingh,,36576,4330,https://github.com/karanpratapsingh/system-design,5,36576,2022-08-15T18:59:54Z,2025-07-01T07:28:24Z,Other,https://leanpub.com/systemdesign
wtfjs,denysdovhan,JavaScript,36553,2612,https://github.com/denysdovhan/wtfjs,43,36553,2017-07-14T15:42:12Z,2025-07-01T02:18:27Z,Do What The F*ck You Want To Public License,http://bit.ly/wtfjavascript
deeplearningbook-chinese,exacity,TeX,36532,9160,https://github.com/exacity/deeplearningbook-chinese,67,36532,2016-12-07T11:46:51Z,2025-07-01T07:49:49Z,,https://exacity.github.io/deeplearningbook-chinese
JavaFamily,AobingJava,,36521,7819,https://github.com/AobingJava/JavaFamily,3,36521,2019-11-12T04:26:18Z,2025-06-30T16:03:23Z,,
v,vlang,V,36504,2194,https://github.com/vlang/v,1068,36504,2019-02-08T02:57:06Z,2025-07-01T06:45:23Z,MIT License,
devdocs,freeCodeCamp,Ruby,36464,2434,https://github.com/freeCodeCamp/devdocs,221,36464,2013-10-24T18:16:07Z,2025-07-01T05:30:31Z,Mozilla Public License 2.0,https://devdocs.io
arthas,alibaba,Java,36416,7565,https://github.com/alibaba/arthas,454,36416,2018-08-29T17:15:57Z,2025-07-01T07:26:44Z,Apache License 2.0,https://arthas.aliyun.com/
MockingBird,babysor,Python,36378,5256,https://github.com/babysor/MockingBird,481,36378,2021-08-07T03:53:39Z,2025-07-01T07:02:05Z,Other,
wtfpython,satwikkansal,Python,36291,2664,https://github.com/satwikkansal/wtfpython,68,36291,2017-08-28T20:22:19Z,2025-07-01T02:18:29Z,Do What The F*ck You Want To Public License,
interview,huihut,C++,36282,8074,https://github.com/huihut/interview,26,36282,2018-02-09T09:49:48Z,2025-07-01T07:31:23Z,Other,https://interview.huihut.com
googletest,google,C++,36276,10417,https://github.com/google/googletest,428,36276,2015-07-28T15:07:53Z,2025-07-01T08:08:49Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://google.github.io/googletest/
gym,openai,Python,36176,8682,https://github.com/openai/gym,128,36176,2016-04-27T14:59:16Z,2025-07-01T03:55:09Z,Other,https://www.gymlibrary.dev
manifesto,opentofu,HTML,36088,1074,https://github.com/opentofu/manifesto,20,36088,2023-08-13T16:17:24Z,2025-06-30T23:02:43Z,Apache License 2.0,https://opentf.org
og-aws,open-guides,Shell,36082,3894,https://github.com/open-guides/og-aws,159,36082,2016-07-13T17:30:16Z,2025-06-30T22:02:34Z,Creative Commons Attribution 4.0 International,
windows,dockur,Shell,36071,2660,https://github.com/dockur/windows,70,36071,2024-01-14T13:09:40Z,2025-07-01T07:28:44Z,MIT License,
cli,httpie,Python,35984,3745,https://github.com/httpie/cli,200,35984,2012-02-25T12:39:13Z,2025-07-01T07:00:20Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://httpie.io
halo,halo-dev,Java,35969,9961,https://github.com/halo-dev/halo,336,35969,2018-03-21T12:56:52Z,2025-07-01T06:58:42Z,GNU General Public License v3.0,https://www.halo.run
lerna,lerna,TypeScript,35967,2276,https://github.com/lerna/lerna,397,35967,2015-12-04T09:36:55Z,2025-07-01T04:22:12Z,MIT License,https://lerna.js.org
DragGAN,XingangPan,Python,35923,3440,https://github.com/XingangPan/DragGAN,153,35923,2023-05-18T10:08:02Z,2025-07-01T02:32:34Z,Other,https://vcai.mpi-inf.mpg.de/projects/DragGAN/
ToolJet,ToolJet,JavaScript,35921,4659,https://github.com/ToolJet/ToolJet,979,35921,2021-03-30T08:51:34Z,2025-07-01T07:43:20Z,GNU Affero General Public License v3.0,https://tooljet.ai
date-fns,date-fns,TypeScript,35908,1832,https://github.com/date-fns/date-fns,833,35908,2014-10-06T10:24:22Z,2025-07-01T06:11:03Z,MIT License,https://date-fns.org
google-research,google-research,Jupyter Notebook,35896,8130,https://github.com/google-research/google-research,1635,35896,2018-10-04T18:42:48Z,2025-07-01T07:31:08Z,Apache License 2.0,https://research.google
payload,payloadcms,TypeScript,35892,2618,https://github.com/payloadcms/payload,662,35892,2021-01-05T18:49:45Z,2025-07-01T06:07:38Z,MIT License,https://payloadcms.com
shadowsocks-android,shadowsocks,Kotlin,35859,11551,https://github.com/shadowsocks/shadowsocks-android,53,35859,2012-12-16T13:40:29Z,2025-07-01T07:55:25Z,Other,
metasploit-framework,rapid7,Ruby,35826,14382,https://github.com/rapid7/metasploit-framework,469,35826,2011-08-30T06:13:20Z,2025-07-01T04:41:20Z,Other,https://www.metasploit.com/
faiss,facebookresearch,C++,35792,3931,https://github.com/facebookresearch/faiss,279,35792,2017-02-07T16:07:05Z,2025-07-01T08:02:29Z,MIT License,https://faiss.ai
mem0,mem0ai,Python,35772,3648,https://github.com/mem0ai/mem0,495,35772,2023-06-20T08:58:36Z,2025-07-01T07:39:03Z,Apache License 2.0,https://mem0.ai
sheetjs,SheetJS,,35742,7988,https://github.com/SheetJS/sheetjs,132,35742,2012-12-03T19:25:52Z,2025-07-01T06:28:23Z,Apache License 2.0,https://sheetjs.com/
compose,docker,Go,35717,5440,https://github.com/docker/compose,74,35717,2013-12-09T11:40:58Z,2025-07-01T07:12:40Z,Apache License 2.0,https://docs.docker.com/compose/
milvus,milvus-io,Go,35689,3272,https://github.com/milvus-io/milvus,673,35689,2019-09-16T06:43:43Z,2025-07-01T08:02:57Z,Apache License 2.0,https://milvus.io
hello-algorithm,geekxh,Java,35678,6472,https://github.com/geekxh/hello-algorithm,11,35678,2020-05-29T05:47:09Z,2025-07-01T03:25:10Z,,https://www.lintcode.com/chat-gpt?utm_source=tf-github-xhGPT
955.WLB,formulahendry,,35665,1764,https://github.com/formulahendry/955.WLB,201,35665,2019-03-27T23:53:37Z,2025-07-01T07:18:14Z,,
nushell,nushell,Rust,35622,1868,https://github.com/nushell/nushell,1553,35622,2019-05-10T16:59:42Z,2025-07-01T08:06:26Z,MIT License,https://www.nushell.sh/
siyuan,siyuan-note,TypeScript,35567,2196,https://github.com/siyuan-note/siyuan,397,35567,2020-08-30T09:21:35Z,2025-07-01T08:16:29Z,GNU Affero General Public License v3.0,https://b3log.org/siyuan
chatbox,chatboxai,TypeScript,35551,3396,https://github.com/chatboxai/chatbox,778,35551,2023-03-06T12:22:15Z,2025-07-01T07:03:53Z,GNU General Public License v3.0,https://chatboxai.app?utm_medium=github
koa,koajs,JavaScript,35546,3224,https://github.com/koajs/koa,20,35546,2013-07-20T18:53:45Z,2025-07-01T04:17:01Z,MIT License,https://koajs.com
typeorm,typeorm,TypeScript,35503,6415,https://github.com/typeorm/typeorm,2462,35503,2016-02-29T07:41:14Z,2025-07-01T08:06:00Z,MIT License,http://typeorm.io
Langchain-Chatchat,chatchat-space,TypeScript,35442,5937,https://github.com/chatchat-space/Langchain-Chatchat,172,35442,2023-03-31T12:12:45Z,2025-07-01T07:46:24Z,Apache License 2.0,
fullPage.js,alvarotrigo,JavaScript,35433,7240,https://github.com/alvarotrigo/fullPage.js,149,35433,2013-09-20T11:58:29Z,2025-06-30T20:29:49Z,GNU General Public License v3.0,http://alvarotrigo.com/fullPage/
lottie-android,airbnb,Java,35386,5436,https://github.com/airbnb/lottie-android,35,35386,2016-10-06T22:42:42Z,2025-06-30T19:47:58Z,Apache License 2.0,http://airbnb.io/lottie/
HanLP,hankcs,Python,35289,10677,https://github.com/hankcs/HanLP,12,35289,2014-10-09T06:36:16Z,2025-07-01T01:58:06Z,Apache License 2.0,https://hanlp.hankcs.com/
bruno,usebruno,JavaScript,35260,1717,https://github.com/usebruno/bruno,1442,35260,2022-09-27T20:51:45Z,2025-07-01T07:33:03Z,MIT License,https://www.usebruno.com/
nativefier,nativefier,TypeScript,35238,2232,https://github.com/nativefier/nativefier,258,35238,2015-07-05T05:56:42Z,2025-07-01T07:45:15Z,MIT License,
carbon,carbon-app,JavaScript,35217,1950,https://github.com/carbon-app/carbon,66,35217,2017-06-16T02:50:28Z,2025-07-01T07:38:01Z,MIT License,https://carbon.now.sh
